RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE,SALE PRICE_BOROUGH,SALE PRICE_NEIGHBORHOOD,SALE PRICE_TAX,SALE PRICE_BUILDING_CLASS
2.0,0.0,2.0,2500,2240,97.0,3861703.9736522343,1893200.2006191276,1017245.6915716137,8096569.671146394
2.0,0.0,2.0,2500,2576,115.0,3861703.9736522343,1500663.926654102,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,2500,1499,1.0,836270.3489777793,556627.1705267628,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,1300,1500,100.0,4802954.856186422,2141238.4892946505,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2000,2208,119.0,5063551.579976352,5419054.229409519,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,2000,2391,13.0,5063551.579976352,3666398.2038272605,1017245.6915716137,9199411.590265727
69.0,0.0,69.0,15000,63000,82.0,3861703.9736522343,2586542.975325,14936873.340818262,5770737.687805806
1.0,0.0,1.0,3142,1322,81.0,4802954.856186422,622297.6188312045,1017245.6915716137,5374235.587531413
1.0,0.0,1.0,4000,1286,68.0,4802954.856186422,417027.5676049989,1017245.6915716137,13833978.22534021
2.0,0.0,2.0,4500,1217,69.0,4802954.856186422,276003.28862739983,1017245.6915716137,9385416.083075248
3.0,0.0,3.0,2425,2970,89.0,5063551.579976352,1886526.231223137,1017245.6915716137,9199411.590265727
4.0,0.0,4.0,2500,3280,90.0,3861703.9736522343,8627535.571201496,14936873.340818262,6669013.842240822
2.0,0.0,2.0,5100,2212,90.0,836270.3489777793,313299.56112378626,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,1800,1962,76.0,5063551.579976352,4489832.121254077,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,2500,820,92.0,3861703.9736522343,952195.0945023171,1017245.6915716137,8096569.671146394
3.0,0.0,3.0,1800,4240,5.0,5063551.579976352,2826500.752632177,1017245.6915716137,1924544.175486551
1.0,0.0,1.0,1800,1813,73.0,4802954.856186422,3658924.870576323,1017245.6915716137,3748205.2976491596
2.0,0.0,2.0,2400,3450,59.0,5063551.579976352,8465665.880754348,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,4450,1599,62.0,5063551.579976352,1471105.017208161,1017245.6915716137,3485652.1876102965
3.0,0.0,3.0,2003,2400,92.0,5063551.579976352,3288879.691709188,1017245.6915716137,1924544.175486551
2.0,1.0,3.0,1544,4560,89.0,5063551.579976352,3705105.2094813124,32271016.052699663,8960340.83311872
1.0,0.0,1.0,4000,1056,59.0,836270.3489777793,229046.85581260614,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,5000,1560,88.0,4802954.856186422,374997.4832327893,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,2660,1224,69.0,4802954.856186422,1093383.352206826,1017245.6915716137,9385416.083075248
3.0,1.0,4.0,2500,2852,86.0,4802954.856186422,1054866.1116490588,14936873.340818262,9385416.083075248
2.0,1.0,3.0,1975,2800,94.0,5063551.579976352,2251161.550310983,32271016.052699663,8960340.83311872
2.0,0.0,2.0,2100,1732,67.0,4802954.856186422,3443878.576130942,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,2250,1442,94.0,5063551.579976352,1138899.9407762724,1017245.6915716137,9880790.642804565
3.0,0.0,3.0,2735,3454,83.0,3861703.9736522343,861315.1810494018,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,1699,2024,110.0,5063551.579976352,556371.9275594271,1017245.6915716137,1671365.5447206842
2.0,0.0,2.0,2235,2770,96.0,4802954.856186422,739954.227165438,1017245.6915716137,8280849.799597023
1.0,0.0,1.0,4000,1764,97.0,4802954.856186422,183724.9784801987,1017245.6915716137,5605166.105268096
1.0,0.0,1.0,1372,1296,100.0,5063551.579976352,2093781.0712347392,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2714,2420,51.0,4802954.856186422,235921.1381208223,1017245.6915716137,8280849.799597023
1.0,0.0,1.0,2200,1200,18.0,836270.3489777793,173350.72877710586,1017245.6915716137,9199411.590265727
283.0,8.0,291.0,83900,335500,87.0,3861703.9736522343,4125660.0651885346,14936873.340818262,45219437.39519432
2.0,0.0,2.0,3000,1760,69.0,4802954.856186422,2397110.102320395,1017245.6915716137,10272188.624471162
1.0,0.0,1.0,2464,1600,33.0,836270.3489777793,448233.291161978,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,4000,1169,69.0,4802954.856186422,374997.4832327893,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,2143,1160,73.0,4802954.856186422,4536793.06880105,1017245.6915716137,8960340.83311872
3.0,0.0,3.0,1488,2865,110.0,3861703.9736522343,3177357.106902266,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2000,1920,98.0,4802954.856186422,672928.7891992137,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,2500,1248,93.0,4802954.856186422,338458.77806244313,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,5500,1105,72.0,4802954.856186422,411105.95406102965,1017245.6915716137,3748205.2976491596
1.0,0.0,1.0,1950,1474,92.0,5063551.579976352,742826.2949783691,1017245.6915716137,2468162.7594685624
2.0,1.0,3.0,2500,2560,59.0,3861703.9736522343,1593768.1236242838,1017245.6915716137,5366444.865610001
1.0,0.0,1.0,3400,1206,92.0,836270.3489777793,183604.13493462614,1017245.6915716137,4690409.247198905
2.0,0.0,2.0,1420,1400,86.0,5063551.579976352,1165715.4455526443,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,1692,1188,65.0,4802954.856186422,3658924.870576323,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,1800,2075,49.0,3861703.9736522343,2586542.975325,1017245.6915716137,7510504.63718403
2.0,0.0,2.0,3162,1666,2.0,5063551.579976352,3295268.524394729,1017245.6915716137,8096569.671146394
3.0,0.0,3.0,2464,4539,120.0,3861703.9736522343,9626537.89204008,1017245.6915716137,13833978.22534021
1.0,0.0,1.0,1587,1872,119.0,5063551.579976352,1118861.5774170554,1017245.6915716137,8096569.671146394
5.0,0.0,5.0,1332,4400,116.0,5063551.579976352,17759273.28356635,14936873.340818262,6669013.842240822
15.0,4.0,19.0,2139,12168,98.0,35225126.574949324,13771873.996994054,14936873.340818262,9499686.195361389
2.0,0.0,2.0,5341,2750,59.0,4802954.856186422,1805267.7243366921,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,2000,1408,96.0,4802954.856186422,2905274.889411583,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,7600,1080,74.0,836270.3489777793,399503.89884084417,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,9383,2175,69.0,4802954.856186422,1995128.5510011297,1017245.6915716137,7197867.78196626
3.0,0.0,3.0,2758,3312,97.0,4802954.856186422,2435348.8512849095,1017245.6915716137,5374235.587531413
2.0,0.0,2.0,2325,1476,65.0,5063551.579976352,532629.5229987261,1017245.6915716137,314469.7362044495
1.0,0.0,1.0,4000,988,60.0,836270.3489777793,229046.85581260614,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,5600,876,72.0,4802954.856186422,411105.95406102965,1017245.6915716137,3748205.2976491596
2.0,0.0,2.0,1792,2397,59.0,5063551.579976352,784880.8748864772,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,6000,2208,92.0,4802954.856186422,467104.82004555635,1017245.6915716137,3485652.1876102965
2.0,0.0,2.0,4233,3058,118.0,836270.3489777793,951368.8253387164,1017245.6915716137,5605166.105268096
1.0,0.0,1.0,3900,1485,85.0,4802954.856186422,411105.95406102965,1017245.6915716137,8960340.83311872
0.0,1.0,1.0,10000,10000,89.0,4802954.856186422,26014559.60558188,32271016.052699663,8960340.83311872
2.0,0.0,2.0,7800,2050,113.0,836270.3489777793,168493.21234285517,1017245.6915716137,3452978.5270653986
2.0,0.0,2.0,3000,2720,97.0,5063551.579976352,5419054.229409519,1017245.6915716137,8378411.299899098
1.0,0.0,1.0,2500,1396,52.0,4802954.856186422,281746.1590163814,1017245.6915716137,2468162.7594685624
1.0,0.0,1.0,4500,1486,65.0,4802954.856186422,490272.09492791106,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,2972,651,3.0,5063551.579976352,1886526.231223137,14936873.340818262,9199411.590265727
4.0,0.0,4.0,3000,3925,89.0,5063551.579976352,829114.3498972016,14936873.340818262,9385416.083075248
3.0,0.0,3.0,1612,1480,80.0,4802954.856186422,4369043.0271755755,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,1140,1825,29.0,836270.3489777793,399503.89884084417,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2500,1100,102.0,5063551.579976352,1184787.7223096557,1017245.6915716137,3485652.1876102965
2.0,0.0,2.0,5000,1254,101.0,4802954.856186422,224905.3363518097,1017245.6915716137,467341.77133877523
2.0,0.0,2.0,2294,2480,92.0,5063551.579976352,829114.3498972016,1017245.6915716137,21104247.57518568
1.0,0.0,1.0,4000,2036,60.0,4802954.856186422,476785.0460786063,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,2500,1500,91.0,5063551.579976352,757179.1686118934,1017245.6915716137,2468162.7594685624
1.0,0.0,1.0,2500,1188,116.0,5063551.579976352,3170234.7536208224,1017245.6915716137,2468162.7594685624
1.0,0.0,1.0,8520,1040,77.0,836270.3489777793,399503.89884084417,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,3950,2556,48.0,4802954.856186422,503373.9371805768,1017245.6915716137,7197867.78196626
1.0,0.0,1.0,4000,1332,84.0,4802954.856186422,4536793.06880105,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,3078,2170,67.0,4802954.856186422,589630.3988266988,1017245.6915716137,5374235.587531413
1.0,0.0,1.0,72099,3055,4.0,35225126.574949324,35308217.9656606,14936873.340818262,8960340.83311872
3.0,0.0,3.0,2000,3360,92.0,4802954.856186422,4369043.0271755755,1017245.6915716137,4706271.377821998
2.0,0.0,2.0,1767,1156,68.0,4802954.856186422,1822764.4671913718,1017245.6915716137,8960340.83311872
3.0,0.0,3.0,2296,2970,76.0,5063551.579976352,1706285.9963882603,1017245.6915716137,1924544.175486551
2.0,0.0,2.0,10000,3004,42.0,836270.3489777793,334546.6248663238,1017245.6915716137,5605166.105268096
1.0,0.0,1.0,4000,1320,68.0,4802954.856186422,239275.57368842905,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,106347,1150,54.0,4802954.856186422,503373.9371805768,14936873.340818262,13833978.22534021
1.0,0.0,1.0,2195,1122,87.0,836270.3489777793,951368.8253387164,1017245.6915716137,5605166.105268096
4.0,0.0,4.0,2000,2100,87.0,5063551.579976352,3828102.6727800025,14936873.340818262,11911934.242831849
37.0,0.0,37.0,7500,40500,81.0,3861703.9736522343,13419249.642940253,14936873.340818262,45219437.39519432
1.0,0.0,1.0,103393,1677,15.0,836270.3489777793,353660.7854871189,1017245.6915716137,9199411.590265727
2.0,0.0,2.0,4272,2964,29.0,4802954.856186422,5978378.233137703,1017245.6915716137,9880790.642804565
2.0,0.0,2.0,2000,2820,116.0,5063551.579976352,3170234.7536208224,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,3800,2162,25.0,836270.3489777793,581745.5040940833,1017245.6915716137,9199411.590265727
2.0,0.0,2.0,4000,1616,38.0,836270.3489777793,857268.291222945,1017245.6915716137,5366444.865610001
1.0,0.0,1.0,4000,1643,71.0,4802954.856186422,236587.684945795,1017245.6915716137,2468162.7594685624
2.0,0.0,2.0,3712,2059,1.0,836270.3489777793,150695.12217931403,1017245.6915716137,467341.77133877523
1.0,0.0,1.0,2500,1296,38.0,836270.3489777793,857268.291222945,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,3640,1544,90.0,4802954.856186422,338458.77806244313,1017245.6915716137,8960340.83311872
60.0,0.0,60.0,14165,63000,84.0,5063551.579976352,2048681.4632169483,14936873.340818262,9199411.590265727
1.0,0.0,1.0,7100,3472,52.0,4802954.856186422,989881.2327497865,1017245.6915716137,2468162.7594685624
1.0,0.0,1.0,4915,2400,89.0,3861703.9736522343,3435036.856810598,1017245.6915716137,4343821.370997797
2.0,0.0,2.0,1595,2000,116.0,5063551.579976352,1216756.2872842911,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,4100,1248,65.0,4802954.856186422,998937.4570855985,1017245.6915716137,9385416.083075248
3.0,0.0,3.0,2500,1482,109.0,4802954.856186422,3525347.0874369014,1017245.6915716137,5770737.687805806
1.0,0.0,1.0,2000,1376,95.0,4802954.856186422,672928.7891992137,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,4000,904,88.0,4802954.856186422,4536793.06880105,1017245.6915716137,697995.3374016718
2.0,0.0,2.0,2740,1920,88.0,836270.3489777793,556627.1705267628,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,3500,1797,98.0,4802954.856186422,672928.7891992137,1017245.6915716137,9385416.083075248
6.0,0.0,6.0,5000,3264,86.0,3861703.9736522343,1062647.4719546614,14936873.340818262,6669013.842240822
1.0,1.0,2.0,6555,1520,93.0,4802954.856186422,374997.4832327893,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,4465,884,37.0,3861703.9736522343,2586542.975325,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,1800,1080,80.0,4802954.856186422,4369043.0271755755,1017245.6915716137,9385416.083075248
8.0,0.0,8.0,2600,6672,116.0,5063551.579976352,1148988.0989418265,14936873.340818262,6669013.842240822
4.0,0.0,4.0,2500,3280,87.0,5063551.579976352,5321808.938237579,14936873.340818262,9199411.590265727
2.0,0.0,2.0,900,1218,99.0,5063551.579976352,1138899.9407762724,1017245.6915716137,7197867.78196626
2.0,0.0,2.0,2800,2390,89.0,4802954.856186422,2623205.607783122,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,3240,1442,94.0,4802954.856186422,1805267.7243366921,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2500,1000,120.0,5063551.579976352,4374883.979494905,1017245.6915716137,13833978.22534021
1.0,0.0,1.0,1840,1036,93.0,5063551.579976352,3073845.966364747,1017245.6915716137,5770737.687805806
2.0,0.0,2.0,2139,2484,89.0,4802954.856186422,1054866.1116490588,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2000,2700,107.0,5063551.579976352,1184787.7223096557,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,15376,4408,34.0,836270.3489777793,260437.39625521968,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,1750,1020,109.0,5063551.579976352,1138899.9407762724,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,1400,1140,14.0,3861703.9736522343,2586542.975325,1017245.6915716137,7197867.78196626
3.0,0.0,3.0,4281,4330,99.0,3861703.9736522343,861315.1810494018,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,3000,1620,95.0,5063551.579976352,532629.5229987261,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,1992,2571,26.0,3861703.9736522343,3177357.106902266,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,3750,1034,3.0,5063551.579976352,1990931.7424527043,14936873.340818262,9199411.590265727
2.0,0.0,2.0,3700,2662,70.0,5063551.579976352,281349.6290683214,1017245.6915716137,8960340.83311872
3.0,0.0,3.0,1628,2430,108.0,5063551.579976352,1538714.531011907,1017245.6915716137,9499686.195361389
2.0,0.0,2.0,1600,1332,117.0,5063551.579976352,1216756.2872842911,1017245.6915716137,3485652.1876102965
1.0,0.0,1.0,10000,2659,72.0,4802954.856186422,218424.68651267633,1017245.6915716137,2468162.7594685624
2.0,0.0,2.0,1933,1560,90.0,5063551.579976352,3073845.966364747,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2000,1880,98.0,5063551.579976352,1299348.265118323,1017245.6915716137,8096569.671146394
1.0,0.0,1.0,1800,1224,68.0,4802954.856186422,1093383.352206826,1017245.6915716137,11911934.242831849
1.0,0.0,1.0,2500,1596,28.0,836270.3489777793,556627.1705267628,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,222928,743,33.0,836270.3489777793,316344.1739510204,1017245.6915716137,9199411.590265727
0.0,1.0,1.0,6476,6800,54.0,5063551.579976352,2580664.6535697053,32271016.052699663,8096569.671146394
3.0,0.0,3.0,3183,1648,99.0,4802954.856186422,3801467.7269542115,1017245.6915716137,9385416.083075248
5.0,0.0,5.0,3133,5040,87.0,5063551.579976352,1678745.5627041536,14936873.340818262,8378411.299899098
0.0,1.0,1.0,4552,387,120.0,35225126.574949324,7215161.320170985,32271016.052699663,8960340.83311872
1.0,0.0,1.0,2000,1380,99.0,5063551.579976352,532520.0531358528,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,2000,1000,94.0,836270.3489777793,631575.6741298423,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,1520,1536,69.0,3861703.9736522343,1593768.1236242838,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,680,922,28.0,836270.3489777793,1078998.3856914986,1017245.6915716137,3748205.2976491596
1.0,0.0,1.0,4240,2268,94.0,836270.3489777793,336627.6804035552,1017245.6915716137,5770737.687805806
1.0,0.0,1.0,1300,1200,15.0,836270.3489777793,182483.0614826403,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,1897,1504,98.0,3861703.9736522343,7346628.229544093,1017245.6915716137,5770737.687805806
1.0,0.0,1.0,3100,1980,59.0,4802954.856186422,624436.8669998307,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,2500,1620,80.0,4802954.856186422,276003.28862739983,1017245.6915716137,9385416.083075248
3.0,0.0,3.0,2000,2588,109.0,5063551.579976352,2582674.6679680957,1017245.6915716137,4706271.377821998
0.0,5.0,5.0,2070,6350,99.0,35225126.574949324,73915011.50797829,32271016.052699663,9385416.083075248
1.0,0.0,1.0,2000,896,94.0,4802954.856186422,4536793.06880105,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,2283,2160,108.0,5063551.579976352,1299348.265118323,1017245.6915716137,5770737.687805806
1.0,0.0,1.0,2500,1152,99.0,4802954.856186422,1066619.3996571056,1017245.6915716137,9385416.083075248
4.0,0.0,4.0,9042,6190,119.0,836270.3489777793,1701993.939526431,14936873.340818262,9385416.083075248
2.0,0.0,2.0,1985,1548,119.0,3861703.9736522343,9626537.89204008,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,6305,3890,9.0,836270.3489777793,213848.76848629853,1017245.6915716137,2001693.9465886755
1.0,0.0,1.0,2700,1308,96.0,4802954.856186422,183724.9784801987,1017245.6915716137,5605166.105268096
2.0,1.0,3.0,1995,3240,87.0,4802954.856186422,535932.9023346939,1017245.6915716137,5605166.105268096
1.0,1.0,2.0,2120,1464,109.0,4802954.856186422,1822764.4671913718,1017245.6915716137,9385416.083075248
1.0,0.0,1.0,3200,2130,98.0,5063551.579976352,2093781.0712347392,1017245.6915716137,8096569.671146394
1.0,0.0,1.0,5000,1336,97.0,4802954.856186422,989881.2327497865,1017245.6915716137,2468162.7594685624
2.0,0.0,2.0,8750,2706,109.0,4802954.856186422,2324084.2196704787,1017245.6915716137,9385416.083075248
0.0,1.0,1.0,29275,79275,88.0,3861703.9736522343,3646677.0041452753,32271016.052699663,7498071.210318024
1.0,0.0,1.0,4480,1593,92.0,836270.3489777793,272301.41077740636,1017245.6915716137,4690409.247198905
2.0,0.0,2.0,1733,2104,118.0,5063551.579976352,1561378.5384206239,1017245.6915716137,8096569.671146394
4.0,0.0,4.0,2369,4100,118.0,35225126.574949324,9956176.666181272,14936873.340818262,8960340.83311872
2.0,0.0,2.0,3067,1820,107.0,4802954.856186422,407205.7797254754,1017245.6915716137,4502563.948733406
2.0,0.0,2.0,2880,1344,43.0,836270.3489777793,426530.4478993629,1017245.6915716137,7510504.63718403
1.0,0.0,1.0,2250,1096,113.0,836270.3489777793,313299.56112378626,1017245.6915716137,7510504.63718403
3.0,2.0,5.0,1492,3880,89.0,5063551.579976352,1886526.231223137,32271016.052699663,4706271.377821998
2.0,0.0,2.0,4800,2214,44.0,836270.3489777793,298759.89043444046,1017245.6915716137,9199411.590265727
1.0,0.0,1.0,1280,1408,32.0,836270.3489777793,164941.98785813747,1017245.6915716137,8960340.83311872
1.0,0.0,1.0,4609,3249,104.0,3861703.9736522343,6476141.155196862,1017245.6915716137,9385416.083075248
1.0,1.0,2.0,2300,2860,108.0,4802954.856186422,2141238.4892946505,32271016.052699663,7197867.78196626
1.0,0.0,1.0,10153,3769,98.0,3861703.9736522343,985699.9988948137,1017245.6915716137,8096569.671146394
1.0,0.0,1.0,4726,620,99.0,4802954.856186422,642040.7917223212,1017245.6915716137,5770737.687805806
1.0,0.0,1.0,2993,1316,93.0,5063551.579976352,1299348.265118323,1017245.6915716137,13833978.22534021
3.0,0.0,3.0,2000,3300,114.0,5063551.579976352,2781265.286579693,1017245.6915716137,9385416.083075248
2.0,0.0,2.0,1761,2442,12.0,3861703.9736522343,9626537.89204008,1017245.6915716137,8096569.671146394
1.0,0.0,1.0,1008,1248,30.0,836270.3489777793,130491.32935678281,1017245.6915716137,5605166.105268096
2.0,0.0,2.0,1708,1632,119.0,5063551.579976352,1118861.5774170554,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,1660,2048,119.0,5063551.579976352,1118861.5774170554,1017245.6915716137,8378411.299899098
1.0,0.0,1.0,644,664,33.0,836270.3489777793,2400207.3691350175,14936873.340818262,11911934.242831849
1.0,0.0,1.0,2121,1092,42.0,836270.3489777793,399503.89884084417,1017245.6915716137,3748205.2976491596
2.0,0.0,2.0,2500,2384,119.0,3861703.9736522343,4072825.1773753404,1017245.6915716137,8960340.83311872
2.0,0.0,2.0,1240,2016,87.0,4802954.856186422,7345284.675582843,1017245.6915716137,5374235.587531413
3.0,0.0,3.0,1500,3180,115.0,5063551.579976352,10289546.242908016,1017245.6915716137,1924544.175486551
