latitude,longitude,address,BOROUGH,NEIGHBORHOOD,BLOCK,LOT,ADDRESS,APARTMENT NUMBER,ZIP CODE,SALE PRICE,ADDRESS_NEW,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,PROPERTY AGE
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1044,"360 east 88th street, 10c",10C,10128,"895,000",360 east 88th street,1,0,1,3300,1718,66
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1045,"360 east 88th street, 10d",10D,10128,"555,000",360 east 88th street,2,0,2,2500,1756,86
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1066,"360 east 88th street, 15c",15C,10128,"845,000",360 east 88th street,1,0,1,7650,1794,57
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1112,"360 east 88th street, 27a",27A,10128,"1,300,000",360 east 88th street,1,0,1,1800,1224,58
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1150,"360 east 88th street, 39a",39A,10128,"1,450,000",360 east 88th street,1,0,1,1800,1134,27
40.778276,-73.949019,"""360 East 88th Street""",1,UPPER EAST SIDE (79-96),1550,1156,"360 east 88th street, 41b",41B,10128,"3,600,000",360 east 88th street,2,0,2,1900,2850,87
40.778838,-73.948299,"""360 E 89 St""",1,UPPER EAST SIDE (79-96),1551,1110,"360 east 89th street, 5c",5C,10128,"1,325,000",360 east 89th street,2,0,2,2000,2100,109
40.778838,-73.948299,"""360 E 89 St""",1,UPPER EAST SIDE (79-96),1551,1121,"360 east 89th street, 8a",8A,10128,"5,498,000",360 east 89th street,2,0,2,2200,3539,57
40.778838,-73.948299,"""360 E 89 St""",1,UPPER EAST SIDE (79-96),1551,1153,"360 east 89th street, 20a",20A,10128,"3,725,000",360 east 89th street,3,1,4,1305,3687,87
40.778838,-73.948299,"""360 E 89 St""",1,UPPER EAST SIDE (79-96),1551,1176,"360 east 89th street, 29a",29A,10128,"4,900,000",360 east 89th street,1,0,1,1800,1188,78
40.780079,-73.949914,"""1724 2 Ave""",1,UPPER EAST SIDE (79-96),1552,1019,"1724 2 avenue, 5rs",5RS,10128,"600,000",1724 2 avenue,2,0,2,6875,3480,19
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1302,"389 east 89th street, 3a",3A,10128,"1,351,931",389 east 89th street,2,2,4,3880,2940,48
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1303,"389 east 89th street, 3b",3B,10128,"1,085,000",389 east 89th street,1,0,1,2000,1100,93
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1304,"389 east 89th street, 3c",3C,10128,"1,120,075",389 east 89th street,16,0,16,5035,13179,89
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1305,"389 east 89th street, 3e",3E,10128,"1,130,000",389 east 89th street,2,0,2,5000,974,74
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1318,"389 east 89 street, 5c",5C,10128,"157,113",389 east 89 street,1,0,1,6000,1707,34
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1330,"389 east 89th street, 6g",6G,10128,"1,147,500",389 east 89th street,1,0,1,2488,2284,14
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1341,"389 east 89 street, 8b",8B,10128,"999,000",389 east 89 street,2,1,3,2000,4050,99
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1342,"389 east 89th street, 8c",8C,10128,"1,606,494",389 east 89th street,2,0,2,5300,2504,92
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1347,"389 east 89th street, 9b",9B,10128,"965,000",389 east 89th street,1,0,1,2000,1200,74
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1375,"389 east 89th street, 14g",14G,10128,"2,100,000",389 east 89th street,3,0,3,2000,3600,88
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1384,"389 east 89th street, 16c",16C,10128,"1,620,000",389 east 89th street,2,0,2,2003,2000,92
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1390,"389 east 89th street, 17c",17C,10128,"1,600,000",389 east 89th street,1,0,1,1802,1116,32
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1409,"389 east 89th street, 21b",21B,10128,"2,260,000",389 east 89th street,1,0,1,89120,1265,30
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1427,"389 east 89th street, 25d",25D,10128,"1,650,000",389 east 89th street,1,0,1,5000,2083,112
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1432,"389 east 89th street, 27a",27A,10128,"2,745,000",389 east 89th street,2,0,2,1899,2380,117
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1436,"389 east 89th street, 28a",28A,10128,"2,599,000",389 east 89th street,2,0,2,6000,3670,29
40.779026,-73.948226,"""389 East 89th Street""",1,UPPER EAST SIDE (79-96),1552,1452,"389 east 89th street, 32a",32A,10128,"2,637,098",389 east 89th street,1,0,1,4000,2063,96
42.093997,-76.029373,"""309 Second Ave""",1,UPPER EAST SIDE (79-96),1554,1041,"1760 second avenue, 9d",9D,10128,"950,000",1760 second avenue,1,0,1,2300,1408,46
40.781325,-73.948894,"""1760 2nd Avenue""",1,UPPER EAST SIDE (79-96),1554,1046,"1760 2 avenue, 10c",10C,10128,"2,200,000",1760 2 avenue,2,1,3,1831,3300,87
40.781325,-73.948894,"""1760 2nd Avenue""",1,UPPER EAST SIDE (79-96),1554,1047,"1760 2 avenue, 10f",10F,10128,"1,400,000",1760 2 avenue,3,0,3,4000,2068,38
42.093997,-76.029373,"""309 Second Ave""",1,UPPER EAST SIDE (79-96),1554,1089,"1760 second avenue, 19e",19E,10128,"750,000",1760 second avenue,3,0,3,2134,4400,93
40.781325,-73.948894,"""1760 2nd Avenue""",1,UPPER EAST SIDE (79-96),1554,1100,"1760 2 avenue, 22a",22A,10128,"855,000",1760 2 avenue,34,6,40,4837,24170,97
42.093997,-76.029373,"""309 Second Ave""",1,UPPER EAST SIDE (79-96),1554,1122,"1760 second avenue, 27c",27C,10128,"1,550,000",1760 second avenue,2,0,2,3000,1344,99
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1140,"300 east 93rd street, 42a",42A,10128,"1,225,000",300 east 93rd street,56,6,62,10365,50932,106
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1142,"300 east 93rd street, pha",PHA,10128,"1,175,000",300 east 93rd street,1,0,1,9350,1253,3
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1161,"300 east 93rd street, 22b",22B,10128,"983,500",300 east 93rd street,2,0,2,2500,1400,97
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1181,"300 east 93rd street, phb",PHB,10128,"1,134,000",300 east 93rd street,2,0,2,4200,2044,5
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1182,"300 east 93 street, 3c",3C,10128,"520,000",300 east 93 street,1,0,1,1600,1232,97
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1194,"300 east 93rd street, 16c",16C,10128,"505,000",300 east 93rd street,1,0,1,134757,999,33
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1236,"300 east 93 street, 18d",18D,10128,"542,000",300 east 93 street,1,0,1,2220,1467,108
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1245,"300 east 93rd street, 27d",27D,10128,"1,595,000",300 east 93rd street,2,1,3,1490,2400,86
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1246,"300 east 93rd street, 28d",28D,10128,"532,000",300 east 93rd street,2,0,2,1917,1748,87
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1269,"300 east 93rd street, 14e",14E,10128,"870,000",300 east 93rd street,2,0,2,2000,1800,47
40.781972,-73.948213,"""300 E 93 St""",1,UPPER EAST SIDE (79-96),1555,1282,"300 east 93rd street, 27e",27E,10128,"1,595,000",300 east 93rd street,3,0,3,2723,2000,108
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1004,"302 east 96th street, 303",303,10128,"1,750,000",302 east 96th street,2,0,2,1555,2352,10
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1005,"302 east 96th street, 401",401,10128,"745,000",302 east 96th street,2,0,2,2521,1998,96
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1009,"302 east 96th street, 502",502,10128,"1,301,771",302 east 96th street,2,0,2,2100,3600,120
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1010,"302 east 96th street, 503",503,10128,"1,797,211",302 east 96th street,1,0,1,2338,1296,97
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1011,"302 east 96th street, 601",601,10128,"775,000",302 east 96th street,2,0,2,2125,1186,59
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1013,"302 east 96th street, 603",603,10128,"1,825,000",302 east 96th street,2,0,2,3105,2116,60
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1014,"302 east 96th street, 701",701,10128,"800,000",302 east 96th street,1,0,1,2500,1360,57
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1019,"302 east 96th street, 803",803,10128,"1,875,000",302 east 96th street,2,0,2,2817,2500,63
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1020,"302 east 96th street, 901",901,10128,"868,000",302 east 96th street,3,0,3,3670,3642,14
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1021,"302 east 96th street, 902",902,10128,"1,425,000",302 east 96th street,2,0,2,4000,2288,47
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1030,"302 east 96th street, 1202",1202,10128,"1,500,000",302 east 96th street,2,0,2,1750,1400,89
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1034,"302 east 96th street, 1303",1303,10128,"2,230,000",302 east 96th street,9,0,9,2554,9396,117
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1035,"302 east 96th street, 1401",1401,10128,"908,000",302 east 96th street,2,0,2,4000,2944,92
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1038,"302 east 96th street, 1501",1501,10128,"2,500,000",302 east 96th street,3,0,3,2588,2468,12
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1039,"302 east 96th street, 1502",1502,10128,"2,500,000",302 east 96th street,1,0,1,3000,1487,99
40.783776,-73.946693,"""302 East 96th Street""",1,UPPER EAST SIDE (79-96),1558,1045,"302 east 96th street, ph3n",PH3N,10128,"1,832,850",302 east 96th street,1,0,1,3680,2001,4
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1019,"450 east 83rd street, 4a",4A,10028,"1,250,000",450 east 83rd street,2,0,2,3264,2000,70
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1027,"450 east 83rd street, 4j",4J,10028,"1,650,000",450 east 83rd street,1,0,1,3000,1770,93
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1028,"450 east 83rd street, 4k",4K,10028,"1,650,000",450 east 83rd street,3,0,3,1900,1959,80
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1065,"450 east 83rd street, 11c",11C,10028,"1,100,000",450 east 83rd street,1,0,1,2500,1912,99
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1084,"450 east 83 street, 17a",17A,10028,"5,325,000",450 east 83 street,1,0,1,1700,1380,98
40.773987,-73.948831,"""450 E 83 St""",1,UPPER EAST SIDE (79-96),1562,1085,"450 east 83 street, 17b",17B,10028,"5,325,000",450 east 83 street,2,0,2,2500,2541,81
40.775523,-73.949931,"""401 E 84 St""",1,UPPER EAST SIDE (79-96),1564,1184,"401 east 84th street, 27a",27A,10028,"4,700,000",401 east 84th street,2,0,2,4945,2808,54
40.775523,-73.949931,"""401 E 84 St""",1,UPPER EAST SIDE (79-96),1564,1187,"401 east 84th street, pha",PHA,10028,"4,700,000",401 east 84th street,1,0,1,2520,1462,93
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1039,"455 east 86th street, 4b",4B,10028,"702,500",455 east 86th street,1,0,1,9350,987,2
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1057,"455 east 86th street, 27b",27B,10028,"2,220,000",455 east 86th street,1,1,2,1884,2313,95
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1097,"455 east 86th street, 7d",7D,10028,"633,000",455 east 86th street,3,0,3,2722,2080,109
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1125,"455 east 86th street, 5e",5E,10028,"545,000",455 east 86th street,2,0,2,3008,1260,88
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1138,"455 east 86th street, 19e",19E,10028,"1,600,000",455 east 86th street,1,0,1,2800,2176,26
40.776269,-73.947223,"""455 East 86th Street""",1,UPPER EAST SIDE (79-96),1566,1140,"455 east 86th street, 21e",21E,10028,"1,616,000",455 east 86th street,3,0,3,2750,2580,20
40.779001,-73.946971,"""402 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1021,"402 east 90th street, 4b",4B,10128,"1,395,000",402 east 90th street,2,0,2,2370,1274,18
40.779001,-73.946971,"""402 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1050,"402 east 90th street, 8c",8C,10128,"1,350,000",402 east 90th street,2,0,2,3200,2226,97
40.779001,-73.946971,"""402 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1082,"402 east 90th street, 12 g",12 G,10128,"1,195,000",402 east 90th street,2,0,2,4375,2700,20
40.778791,-73.947664,"""401 East 89th Street""",1,UPPER EAST SIDE (79-96),1569,1103,"401 east 89th street, 8gh",RES,10128,"1,600,000",401 east 89th street,6,0,6,2800,5880,87
40.778791,-73.947664,"""401 East 89th Street""",1,UPPER EAST SIDE (79-96),1569,1180,"401 east 89th street, 6n",6N,10128,"967,500",401 east 89th street,2,0,2,2492,1920,58
40.778791,-73.947664,"""401 East 89th Street""",1,UPPER EAST SIDE (79-96),1569,1200,"401 east 89th street, 8e",8E,10128,"640,000",401 east 89th street,2,2,4,2000,3260,88
40.778791,-73.947664,"""401 East 89th Street""",1,UPPER EAST SIDE (79-96),1569,1289,"401 east 89th street, 17f",17F,10128,"1,460,000",401 east 89th street,2,0,2,2500,2120,75
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1306,"400 east 90th street, 2e",2E,10128,"1,525,000",400 east 90th street,2,0,2,1950,2056,77
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1340,"400 east 90th street, 6f",6F,10128,"638,000",400 east 90th street,6,0,6,2003,4320,114
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1351,"400 east 90th street, 8e",8E,10128,"655,000",400 east 90th street,10,0,10,2250,8085,110
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1358,"400 east 90th street, 9f",9F,10128,"742,000",400 east 90th street,1,0,1,2550,1748,83
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1378,"400 east 90th street, 14b",14B,10128,"670,000",400 east 90th street,0,2,2,7532,112850,9
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1396,"400 east 90th street, 17b",17B,10128,"760,000",400 east 90th street,1,0,1,2033,2340,75
40.779208,-73.947233,"""400 East 90th Street""",1,UPPER EAST SIDE (79-96),1569,1422,"400 east 90th street, 22a",22A,10128,"1,280,000",400 east 90th street,2,0,2,1891,1824,90
40.771599,-73.949196,"""510 E 80 St""",1,UPPER EAST SIDE (79-96),1576,1008,"510 east 80th street, 2b",2B,10075,"920,000",510 east 80th street,2,0,2,1427,1863,64
40.771599,-73.949196,"""510 E 80 St""",1,UPPER EAST SIDE (79-96),1576,1014,"510 east 80th street, 3a",3A,10075,"740,000",510 east 80th street,1,0,1,1800,1224,77
40.771599,-73.949196,"""510 E 80 St""",1,UPPER EAST SIDE (79-96),1576,1035,"510 east 80th street, 6a",6A,10075,"805,888",510 east 80th street,2,0,2,2793,1740,102
40.771599,-73.949196,"""510 E 80 St""",1,UPPER EAST SIDE (79-96),1576,1036,"510 east 80 street, 6b",6B,10075,"950,000",510 east 80 street,1,0,1,1900,840,83
40.771599,-73.949196,"""510 E 80 St""",1,UPPER EAST SIDE (79-96),1576,1079,"510 east 80th street, 12c",12C,10075,"999,900",510 east 80th street,1,0,1,2600,1528,68
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1021,"520 east 81st street, 2j",2J,10028,"430,000",520 east 81st street,2,0,2,2500,1600,90
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1038,"520 east 81st street, 3n",3N,10028,"473,000",520 east 81st street,2,0,2,3000,1800,68
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1059,"520 east 81st street, 5h",5H,10028,"750,000",520 east 81st street,2,0,2,1762,2660,108
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1090,"520 east 81 street, 7n",7N,10028,"510,000",520 east 81 street,0,1,1,800,720,23
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1092,"520 east 81st street, 8b",8B,10028,"1,475,000",520 east 81st street,2,0,2,5216,3072,37
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1093,"520 east 81st street, 8c",8C,10028,"1,475,000",520 east 81st street,1,0,1,2400,1344,93
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1105,"520 east 81st street, 9b",9B,10028,"473,500",520 east 81st street,1,0,1,1667,1872,117
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1116,"520 east 81st street, 9n",9N,10028,"468,000",520 east 81st street,1,0,1,2500,1406,86
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1117,"520 east 81st street, 10a",10A,10028,"515,000",520 east 81st street,1,0,1,1261,1261,4
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1121,"520 east 81st street, 10e",10E,10028,"489,000",520 east 81st street,1,0,1,2000,1128,76
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1124,"520 east 81st street, 10h",10H,10028,"600,000",520 east 81st street,1,0,1,2300,1360,97
40.772063,-73.94825,"""520 E 81 St""",1,UPPER EAST SIDE (79-96),1577,1130,"520 east 81st street, 11a",11A,10028,"400,000",520 east 81st street,1,0,1,1920,1782,64
40.771606,-73.948384,"""525 East 80th Street""",1,UPPER EAST SIDE (79-96),1577,1226,"525 east 80th street, 5e",5E,10075,"2,300,000",525 east 80th street,1,0,1,1267,1206,12
40.771606,-73.948384,"""525 East 80th Street""",1,UPPER EAST SIDE (79-96),1577,1227,"525 east 80th street, 5f",5F,10075,"2,300,000",525 east 80th street,3,1,4,2000,3300,112
42.91911,-78.799357,"""20 East End Avenue""",1,UPPER EAST SIDE (79-96),1577,1406,"20 east end avenue, 3c",3C,10028,"4,220,000",20 east end avenue,3,0,3,2805,5008,53
42.91911,-78.799357,"""20 East End Avenue""",1,UPPER EAST SIDE (79-96),1577,1425,"20 east end avenue, 9b",9B,10028,"8,300,000",20 east end avenue,2,0,2,1638,2808,52
42.91911,-78.799357,"""20 East End Avenue""",1,UPPER EAST SIDE (79-96),1577,1426,"20 east end avenue, 9c",9C,10028,"4,940,000",20 east end avenue,1,0,1,2250,1548,97
42.91911,-78.799357,"""20 East End Avenue""",1,UPPER EAST SIDE (79-96),1577,1441,"20 east end ave, 16b",16B,10028,"9,800,000",20 east end ave,3,0,3,2500,3492,117
42.91911,-78.799357,"""20 East End Avenue""",1,UPPER EAST SIDE (79-96),1577,1443,"20 east end avenue, pha",PHA,10028,"30,311,250",20 east end avenue,1,0,1,2769,1120,91
40.772288,-73.946986,"""52 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1012,"52 east end avenue, 7a",7A,10028,"840,000",52 east end avenue,2,0,2,3000,2316,97
40.772288,-73.946986,"""52 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1072,"52 east end avenue, 35a",35A,10028,"3,600,000",52 east end avenue,1,0,1,4800,1888,86
40.772288,-73.946986,"""52 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1073,"52 east end avenue, 35b",35B,10028,"3,600,000",52 east end avenue,2,0,2,2633,2376,69
40.772288,-73.946986,"""52 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1080,"52 east end avenue, 39a",39A,10028,"2,500,000",52 east end avenue,1,0,1,2250,2516,93
40.772288,-73.946986,"""52 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1081,"52 east end avenue, 39b",39B,10028,"2,500,000",52 east end avenue,0,6,6,4985,5220,86
40.772231,-73.947084,"""50 East End Avenue""",1,UPPER EAST SIDE (79-96),1578,1110,"50 east end avenue, 50-1b",50-1B,10028,"423,750",50 east end avenue,1,0,1,1875,2388,115
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1302,"40 east end avenue, 3a",3A,10028,"4,699,023",40 east end avenue,1,0,1,1900,1606,1
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1303,"40 east end avenue, 3b",3B,10028,"2,835,000",40 east end avenue,2,0,2,4000,2344,44
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1304,"40 east end avenue, 3c",3C,10028,"4,305,990",40 east end avenue,1,0,1,4419,936,77
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1311,"40 east end avenue, 6a",6A,10028,"4,995,990",40 east end avenue,1,0,1,4000,1960,58
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1313,"40 east end avenue, 7a",7A,10028,"6,096,000",40 east end avenue,1,0,1,2500,1260,34
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1314,"40 east end avenue, 7/8b",7/8B,10028,"8,385,000",40 east end avenue,1,0,1,4000,1979,71
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1319,"40 east end avenue, 10b",10B,10028,"4,463,499",40 east end avenue,0,1,1,38000,36000,57
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1320,"40 east end avenue, 11a",11A,10028,"5,498,550",40 east end avenue,1,0,1,2000,1352,93
40.771921,-73.947198,"""40 E End Ave""",1,UPPER EAST SIDE (79-96),1578,1329,"40 east end avenue, pha",PHA,10028,"21,609,278",40 east end avenue,1,0,1,3533,1228,93
40.773465,-73.946056,"""90 E End Ave""",1,UPPER EAST SIDE (79-96),1580,1016,"90 east end avenue, 5c",5C,10028,"1,900,000",90 east end avenue,2,0,2,2000,2310,67
40.773465,-73.946056,"""90 E End Ave""",1,UPPER EAST SIDE (79-96),1580,1033,"90 east end avenue, 12b",12B,10028,"3,235,000",90 east end avenue,1,0,1,4900,1160,69
40.77637,-73.94635,"""500 E 87 St""",1,UPPER EAST SIDE (79-96),1583,1022,"500a east 87th street, 4f",4F,10128,"450,000",500a east 87th street,1,0,1,2800,1363,14
40.776021,-73.944264,"""170 E End Ave""",1,UPPER EAST SIDE (79-96),1584,1068,"170 east end avenue, 9a",9A,10128,"4,800,000",170 east end avenue,1,0,1,13100,1604,64
40.776021,-73.944264,"""170 E End Ave""",1,UPPER EAST SIDE (79-96),1584,1074,"170 east end avenue, 1011e",1011E,10128,"4,750,000",170 east end avenue,1,0,1,2458,1780,99
40.776021,-73.944264,"""170 E End Ave""",1,UPPER EAST SIDE (79-96),1584,1093,"170 east end avenue, 17c",17C,10128,"7,150,000",170 east end avenue,1,0,1,1825,1224,88
40.776021,-73.944264,"""170 E End Ave""",1,UPPER EAST SIDE (79-96),1584,1100,"170 east end avenue, 8a",8A,10128,"4,950,000",170 east end avenue,4,0,4,2360,3525,87
40.776751,-73.962317,"""27 East 79th Street""",1,UPPER EAST SIDE (79-96),1491,1302,"27 east 79th street, th",TH,10075,"16,804,681",27 east 79th street,2,0,2,1283,2268,118
40.776751,-73.962317,"""27 East 79th Street""",1,UPPER EAST SIDE (79-96),1491,1306,"27 east 79th street, dup9",DUP9,10075,"12,455,900",27 east 79th street,1,0,1,2800,1716,90
43.146569,-77.565761,"""1110 Park Ave""",1,UPPER EAST SIDE (79-96),1501,1107,"1110 park avenue, g",G,10128,"14,325,000",1110 park avenue,1,0,1,4000,2312,52
40.77495,-73.958463,"""155 E 79 St""",1,UPPER EAST SIDE (79-96),1508,1103,"155 east 79th street, 3",3,10075,"11,550,000",155 east 79th street,1,0,1,7500,1464,66
40.776339,-73.956378,"""176 E 82 St""",1,UPPER EAST SIDE (79-96),1510,1205,"176 east 82nd street, 501",501,10028,"4,491,300",176 east 82nd street,0,2,2,5500,4378,87
40.776339,-73.956378,"""176 E 82 St""",1,UPPER EAST SIDE (79-96),1510,1206,"176 east 82nd street, 601",601,10028,"3,369,896",176 east 82nd street,1,0,1,1800,1188,69
40.776339,-73.956378,"""176 E 82 St""",1,UPPER EAST SIDE (79-96),1510,1209,"176 east 82nd street, 901",901,10028,"3,652,290",176 east 82nd street,0,2,2,6250,12500,77
40.78065,-73.956526,"""1055 Park Ave""",1,UPPER EAST SIDE (79-96),1515,1901,"1055 park avenue, suite",SUITE,10028,"50,000",1055 park avenue,5,0,5,1781,6235,119
40.78065,-73.956526,"""1055 Park Ave""",1,UPPER EAST SIDE (79-96),1515,1902,"1055 park avenue, 1",1,10028,"2,105,000",1055 park avenue,2,0,2,2000,3216,97
40.78065,-73.956526,"""1055 Park Ave""",1,UPPER EAST SIDE (79-96),1515,1905,"1055 park avenue, 4",4,10028,"2,999,000",1055 park avenue,2,0,2,5908,2320,99
40.78065,-73.956526,"""1055 Park Ave""",1,UPPER EAST SIDE (79-96),1515,1906,"1055 park avenue, ph",PH,10028,"1,875,000",1055 park avenue,3,0,3,2500,3600,15
40.783393,-73.951369,"""180 East 93rd Street""",1,UPPER EAST SIDE (79-96),1521,1105,"180 east 93rd street, 5",5,10128,"3,300,000",180 east 93rd street,2,0,2,2372,3486,15
